id,rating,release_date_cert,imdb_id,title,budget,release_date,revenue,runtime,original_language,original_title,vote_average,vote_count,poster_path,genres_id,genres_name,spoken_languages_name,production_companies_id,production_companies_name,production_companies_origin_country
23023,PG,2010-01-22 00:00:00+00:00,tt0808510,Tooth Fairy,48000000,2010-01-14,112462508,101.0,en,Tooth Fairy,5.4,1355,/z3kLwALt3uqPFNnrTi8LOLCC5A0.jpg,"[35, 10751, 14]","['Comedy', 'Family', 'Fantasy']",['English'],"[444, 6332, 10221, 22881, 25, 3172]","['Dune Entertainment', 'Dune Entertainment III', 'Walden Media', 'Mayhem Pictures', '20th Century Fox', 'Blumhouse Productions']","['US', 'US', 'US', 'US', 'US', 'US']"
71880,PG,2011-11-11 00:00:00+00:00,tt0810913,Jack and Jill,79000000,2011-11-11,149673788,91.0,en,Jack and Jill,4.1,1354,/kFeAxmZvu0TE4iuLRHQD6Cej8Wf.jpg,[35],['Comedy'],['English'],"[8000, 5, 2608]","['Broken Road Productions', 'Columbia Pictures', 'Happy Madison Productions']","['US', 'US', 'US']"
50725,R,2011-03-04 00:00:00+00:00,tt0810922,Take Me Home Tonight,19000000,2011-03-04,6928068,97.0,en,Take Me Home Tonight,6.0,438,/nInduPOusI1alDIC0UttFjDIKsO.jpg,"[35, 18, 10749]","['Comedy', 'Drama', 'Romance']",['English'],"[134, 23, 7295, 19855]","['Rogue Pictures', 'Imagine Entertainment', 'Relativity Media', 'Internationale Filmproduktion Blackbird Dritte']","['', 'US', 'US', '']"
32657,PG,2010-02-11 00:00:00+00:00,tt0814255,Percy Jackson & the Olympians: The Lightning Thief,95000000,2010-02-01,226497209,119.0,en,Percy Jackson & the Olympians: The Lightning Thief,6.2,5143,/brzpTyZ5bnM7s53C1KSk1TmrMO6.jpg,"[12, 14, 10751]","['Adventure', 'Fantasy', 'Family']",['English'],"[436, 5219, 444, 711, 25]","['1492 Pictures', 'Sunswept Entertainment', 'Dune Entertainment', 'Fox 2000 Pictures', '20th Century Fox']","['US', '', 'US', 'US', 'US']"
34016,R,2010-03-12 00:00:00+00:00,tt0815236,She's Out of My League,20000000,2010-03-11,49779728,104.0,en,She's Out of My League,6.2,1208,/wTy3rtmbgJkClR492q6FBbtdeMb.jpg,"[35, 10749]","['Comedy', 'Romance']",['English'],"[54634, 7]","['Mosaic', 'DreamWorks Pictures']","['', 'US']"
203833,PG-13,2013-11-08 00:00:00+00:00,tt0816442,The Book Thief,0,2013-11-08,76586316,131.0,en,The Book Thief,7.5,3200,/wj4U5sMLcJMa3WR9CpRR9e2sdgZ.jpg,[18],['Drama'],"['English', 'Deutsch']","[264, 711, 5219]","['Studio Babelsberg', 'Fox 2000 Pictures', 'Sunswept Entertainment']","['DE', 'US', '']"
37430,R,2011-08-19 00:00:00+00:00,tt0816462,Conan the Barbarian,90000000,2011-08-17,48795021,113.0,en,Conan the Barbarian,5.2,1202,/vR6PzXsOfewD1kei8gMbepvwWC6.jpg,"[12, 14, 28]","['Adventure', 'Fantasy', 'Action']",['English'],"[552, 925, 6819, 7636, 25673, 1020]","['Dark Horse Entertainment', 'Nu Image', 'Paradox Entertainment', 'Nimar Studios', 'Cinema Vehicle Services', 'Millennium Films']","['US', 'US', '', 'BG', 'US', 'US']"
157336,PG-13,2014-11-05 00:00:00+00:00,tt0816692,Interstellar,165000000,2014-11-05,675120017,169.0,en,Interstellar,8.3,22560,/gEU2QniE6E77NI6lCU6MxlNBvIx.jpg,"[12, 18, 878]","['Adventure', 'Drama', 'Science Fiction']",['English'],"[923, 9996, 13769]","['Legendary Entertainment', 'Syncopy', 'Lynda Obst Productions']","['US', 'GB', '']"
72190,PG-13,2013-06-21 00:00:00+00:00,tt0816711,World War Z,200000000,2013-06-20,531865000,116.0,en,World War Z,6.7,10777,/aCnVdvExw6UWSeQfr0tUH3jr4qG.jpg,"[28, 18, 27, 878, 53]","['Action', 'Drama', 'Horror', 'Science Fiction', 'Thriller']",['English'],"[3281, 4, 9169, 23644, 11956, 19108, 82819, 81]","['GK Films', 'Paramount', 'Hemisphere Media Capital', '2DUX²', 'Apparatus Productions', 'Latina Pictures', 'Skydance Media', 'Plan B Entertainment']","['GB', 'US', '', '', '', 'MT', 'US', 'US']"
43949,PG,2010-07-26 00:00:00+00:00,tt0817177,Flipped,14000000,2010-08-06,1755212,89.0,en,Flipped,7.4,1062,/zurKuLCZzjn18HMzADW6aRoY4Wj.jpg,"[10749, 18]","['Romance', 'Drama']",['English'],[86256],['Reiner / Greisman Productions'],['']
32856,PG-13,2010-02-11 00:00:00+00:00,tt0817230,Valentine's Day,52000000,2010-02-10,216485654,125.0,en,Valentine's Day,5.9,2232,/qOTcfD2DdnOTmhH0r1TOE09VvNh.jpg,"[35, 10749]","['Comedy', 'Romance']",['English'],"[4194, 12, 60018]","['Karz Entertainment', 'New Line Cinema', 'Rice Films']","['', 'US', '']"
38321,PG-13,2011-05-13 00:00:00+00:00,tt0822847,Priest,60000000,2011-05-05,78309131,87.0,en,Priest,5.6,1398,/stFUfo2kJXepLTlSIosw3E6jewr.jpg,"[27, 28, 53]","['Horror', 'Action', 'Thriller']","['English', 'Español', 'Português']","[11370, 8931, 22641, 11250]","['Michael De Luca Productions', 'Stars Road Entertainment', 'TOKYOPOP', 'Buckaroo Entertainment']","['US', '', '', '']"
49017,PG-13,2014-10-03 00:00:00+00:00,tt0829150,Dracula Untold,70000000,2014-10-01,217124280,92.0,en,Dracula Untold,6.3,4323,/m5h3NtZ2ZfryIHl1MvatmANvIqQ.jpg,"[27, 28, 18, 14, 10752]","['Horror', 'Action', 'Drama', 'Fantasy', 'War']",['English'],"[3341, 33, 923, 11370, 1778]","['Fuji Television Network', 'Universal Pictures', 'Legendary Entertainment', 'Michael De Luca Productions', 'Dentsu']","['JP', 'US', 'US', 'US', 'JP']"
124905,PG-13,2014-05-16 00:00:00+00:00,tt0831387,Godzilla,160000000,2014-05-14,529076069,123.0,en,Godzilla,6.2,5941,/6R0xEIeXpOJt3vg1SsQuJkOKBWu.jpg,"[28, 18, 878]","['Action', 'Drama', 'Science Fiction']","['English', '日本語']","[41624, 882, 923, 10256, 174]","['RatPac-Dune Entertainment', 'Toho Company, Ltd.', 'Legendary Entertainment', 'Disruption Entertainment', 'Warner Bros. Pictures']","['US', 'JP', 'US', '', 'US']"
76492,PG,2012-09-28 00:00:00+00:00,tt0837562,Hotel Transylvania,85000000,2012-09-20,358375603,91.0,en,Hotel Transylvania,6.9,5914,/c8xgxYJHmIHHREFxlNqUD23kvvc.jpg,"[16, 35, 10751, 14]","['Animation', 'Comedy', 'Family', 'Fantasy']",['English'],"[5, 2251, 34]","['Columbia Pictures', 'Sony Pictures Animation', 'Sony Pictures']","['US', 'US', 'US']"
23168,R,2010-09-17 00:00:00+00:00,tt0840361,The Town,37000000,2010-09-15,154026136,125.0,en,The Town,7.2,2934,/9AxWBqQIAYA4WHP25fU5P1sWw06.jpg,"[80, 18, 53]","['Crime', 'Drama', 'Thriller']",['English'],"[923, 3281, 3528, 174]","['Legendary Entertainment', 'GK Films', 'Thunder Road', 'Warner Bros. Pictures']","['US', 'GB', 'US', 'US']"
39781,R,2010-01-25 00:00:00+00:00,tt0842926,The Kids Are All Right,3500000,2010-07-09,34705850,106.0,en,The Kids Are All Right,6.6,988,/xQ5XqZc82dDCcGjxY7voRKjhaKQ.jpg,"[35, 18]","['Comedy', 'Drama']",['English'],"[10146, 6667, 6691, 10161, 23910, 23911, 23912, 23913]","['Focus Features', 'Mandalay Vision', '10th Hole Productions', 'Gilbert Films', 'Saint Aire Production', 'Artist International', 'Antidote Films (I)', 'Artist International Management']","['US', '', '', 'US', '', '', '', '']"
24428,PG-13,2012-05-04 00:00:00+00:00,tt0848228,The Avengers,220000000,2012-04-25,1519557910,143.0,en,The Avengers,7.7,22481,/RYMX2wcKCBAr24UyPD7xwmjaTn.jpg,"[878, 28, 12]","['Science Fiction', 'Action', 'Adventure']","['English', 'हिन्दी', 'Pусский']","[420, 4]","['Marvel Studios', 'Paramount']","['US', 'US']"
116711,PG,2013-05-24 00:00:00+00:00,tt0848537,Epic,100000000,2013-05-15,268426634,102.0,en,Epic,6.4,1896,/rdi6MYgAhLlgomEERtmYtrH8ItY.jpg,"[16, 12, 10751, 14]","['Animation', 'Adventure', 'Family', 'Fantasy']",['English'],"[9383, 11749, 25]","['Blue Sky Studios', '20th Century Fox Animation', '20th Century Fox']","['US', 'US', 'US']"
335778,PG-13,2016-01-22 00:00:00+00:00,tt3231054,Risen,20000000,2016-02-18,46069568,107.0,en,Risen,5.9,483,/6hGh4z503k8wA8mLlmvwhTSGja.jpg,"[18, 36]","['Drama', 'History']",['English'],"[59827, 10285, 10156, 5]","['Patrick Aiello Productions', 'LD Entertainment', 'Affirm Films', 'Columbia Pictures']","['', 'US', 'US', 'US']"
116613,R,2013-03-01 00:00:00+00:00,tt0857190,The Sweeney,3730500,2012-09-11,6294161,112.0,en,The Sweeney,5.8,165,/nwGo7AoYXG4C03wbyfdeYvcVbnV.jpg,"[28, 80]","['Action', 'Crime']","['Srpski', 'English']","[10393, 22789, 10896]","['Vertigo Films', 'Embargo Films', 'Exponential Films']","['GB', '', '']"
82703,PG,2014-03-07 00:00:00+00:00,tt0864835,Mr. Peabody & Sherman,145000000,2014-02-07,272912430,92.0,en,Mr. Peabody & Sherman,6.7,1599,/zfM3kcF6IiHkM84JsMFYAnKnEuh.jpg,"[16, 12, 10751]","['Animation', 'Adventure', 'Family']",['English'],"[520, 521, 73952, 73951]","['Pacific Data Images', 'DreamWorks Animation', 'Bullwinkle Studios', 'Classic Media Productions']","['US', 'US', '', '']"
43931,R,2010-10-08 00:00:00+00:00,tt0872230,My Soul to Take,25000000,2010-10-08,19829957,107.0,en,My Soul to Take,5.5,306,/aPbR3auoJJ7cvOofQGw4NWm7OTf.jpg,"[18, 27, 9648, 53]","['Drama', 'Horror', 'Mystery', 'Thriller']",['English'],"[8853, 7295, 6738]","['Rogue', 'Relativity Media', 'Corvus Corax Productions']","['', 'US', '']"
48572,R,2011-09-23 00:00:00+00:00,tt0873886,Red State,4000000,2011-08-19,1104682,88.0,en,Red State,6.0,549,/jPpaBzZxpv9gf5QvZyIMthO66Gm.jpg,"[27, 28, 53]","['Horror', 'Action', 'Thriller']",['English'],"[13642, 7784, 7785, 9081]","['SModcast Pictures', 'The Harvey Boys', 'NVSH Productions', 'Phase 4 Films']","['', '', '', '']"
40247,R,2010-01-22 00:00:00+00:00,tt0878835,Please Give,3000000,2010-01-22,0,90.0,en,Please Give,6.1,96,/kft7oy2SoImjDUXgeFbUxhICdc2.jpg,"[35, 18]","['Comedy', 'Drama']",['English'],[1785],['Likely Story'],['US']
38167,PG-13,2010-08-12 00:00:00+00:00,tt0879870,Eat Pray Love,60000000,2010-08-12,204594016,133.0,en,Eat Pray Love,6.1,1544,/9Hgiv1UEIjc8VwtOmFBCFzMs0er.jpg,[18],['Drama'],"['Português', 'English', 'Italiano']","[2455, 5, 81]","['Red Om Films', 'Columbia Pictures', 'Plan B Entertainment']","['US', 'US', 'US']"
48340,R,2011-02-04 00:00:00+00:00,tt0881320,Sanctum,30,2011-02-03,108609310,108.0,en,Sanctum,5.9,617,/zRUNv1CbeVtmTCNr6RLHnxV2QYm.jpg,"[28, 53]","['Action', 'Thriller']",['English'],"[33, 7295, 5703, 19960, 6490, 19961]","['Universal Pictures', 'Relativity Media', 'Wayfare Entertainment', 'Great Wight Productions/ Osford Films', 'Sanctum Australia', 'Start Motion Pictures']","['US', 'US', '', '', '', '']"
252838,R,2015-01-16 00:00:00+00:00,tt0884732,The Wedding Ringer,23000000,2015-01-16,79799880,101.0,en,The Wedding Ringer,6.5,1118,/lO1T66rjnM8Sdn1p6VV6AXKkfen.jpg,[35],['Comedy'],['English'],"[3287, 34034, 14]","['Screen Gems', 'LStar Capital', 'Miramax']","['US', 'US', 'US']"
41210,PG-13,2010-08-20 00:00:00+00:00,tt0889573,The Switch,19000000,2010-05-11,49830607,101.0,en,The Switch,6.1,1215,/g0Ll7tDEiOguvG1NojvumPeWQX2.jpg,"[35, 10749, 18]","['Comedy', 'Romance', 'Drama']",['English'],"[771, 2570, 7382]","['Mandate Pictures', 'Bona Fide Productions', 'Echo Films']","['US', '', 'US']"
37056,PG,2010-05-14 00:00:00+00:00,tt0892318,Letters to Juliet,30000000,2010-05-14,82148538,105.0,en,Letters to Juliet,6.9,2038,/4i8NMziIa5Vct1dJ3ej6EDgzXag.jpg,"[35, 18, 10749]","['Comedy', 'Drama', 'Romance']","['English', 'Italiano', 'Español']","[28048, 491]","['Applehead Pictures', 'Summit Entertainment']","['', 'US']"
10191,PG,2010-03-26 00:00:00+00:00,tt0892769,How to Train Your Dragon,165000000,2010-03-10,494878759,100.0,en,How to Train Your Dragon,7.8,8986,/ygGmAO60t8GyqUo9xYeYxSZAR3b.jpg,"[14, 12, 16, 10751]","['Fantasy', 'Adventure', 'Animation', 'Family']",['English'],[521],['DreamWorks Animation'],['US']
10192,PG,2010-05-16 00:00:00+00:00,tt0892791,Shrek Forever After,165000000,2010-05-16,752600867,93.0,en,Shrek Forever After,6.2,4655,/6HrfPZtKcGmX2tUWW3cnciZTaSD.jpg,"[35, 12, 14, 16, 10751]","['Comedy', 'Adventure', 'Fantasy', 'Animation', 'Family']","['English', 'Português']",[521],['DreamWorks Animation'],['US']
49051,PG-13,2012-12-14 00:00:00+00:00,tt0903624,The Hobbit: An Unexpected Journey,250000000,2012-11-26,1021103568,169.0,en,The Hobbit: An Unexpected Journey,7.3,13579,/yHA9Fc37VmpUA5UncTxxo3rTGVA.jpg,"[12, 14, 28]","['Adventure', 'Fantasy', 'Action']",['English'],"[174, 11, 12, 21]","['Warner Bros. Pictures', 'WingNut Films', 'New Line Cinema', 'Metro-Goldwyn-Mayer']","['US', 'NZ', 'US', 'US']"
60935,R,2011-10-14 00:00:00+00:00,tt0905372,The Thing,35000000,2011-10-12,28128670,103.0,en,The Thing,6.1,1741,/9MBZAnXutgAgoCxGpbhPDLAUxBY.jpg,"[27, 878, 9648, 53]","['Horror', 'Science Fiction', 'Mystery', 'Thriller']","['English', 'Norsk', 'Dansk']","[33, 10210, 655]","['Universal Pictures', 'Morgan Creek Productions', 'Strike Entertainment']","['US', 'US', '']"
258489,PG-13,2016-07-01 00:00:00+00:00,tt0918940,The Legend of Tarzan,180000000,2016-06-06,356743061,109.0,en,The Legend of Tarzan,5.8,4675,/kjSY40qHaZMTDiIQ4tQtWVgdYnM.jpg,"[28, 12]","['Action', 'Adventure']",['English'],"[79, 552, 46339, 2596, 41624, 86565]","['Village Roadshow Pictures', 'Dark Horse Entertainment', 'Beagle Pug Films', 'Jerry Weintraub Productions', 'RatPac-Dune Entertainment', 'Riche Productions']","['US', 'US', 'GB', 'US', 'US', '']"
27585,PG-13,2010-12-16 00:00:00+00:00,tt0935075,Rabbit Hole,5000000,2010-12-16,5132850,91.0,en,Rabbit Hole,6.7,354,/rbkw7OQU8eFwxokpLVESfRRdAL8.jpg,[18],['Drama'],['English'],"[7400, 3263, 32537]","['Olympus Pictures', 'OddLot Entertainment', 'Blossom Films']","['', 'US', '']"
10196,PG,2010-07-01 00:00:00+00:00,tt0938283,The Last Airbender,150000000,2010-06-30,318502923,103.0,en,The Last Airbender,4.6,2556,/zgwRTYWEEPivTwjB9S03HtmMcbM.jpg,"[28, 12, 10751, 14]","['Action', 'Adventure', 'Family', 'Fantasy']",['English'],"[4, 2348, 12236, 8805, 862]","['Paramount', 'Nickelodeon Movies', 'Blinding Edge Pictures', 'Industrial Light & Magic', 'The Kennedy/Marshall Company']","['US', 'US', 'US', 'US', 'US']"
168027,R,2012-04-22 00:00:00+00:00,tt0938305,Freaky Deaky,0,2012-04-22,0,90.0,en,Freaky Deaky,5.1,32,/nZGYuYDN1JgJEVKpNcfFK8Qa3iO.jpg,[35],['Comedy'],['English'],"[52324, 3120]","['The Matthau Company', 'Final Cut Productions']","['', 'DK']"
27576,PG-13,2010-07-23 00:00:00+00:00,tt0944835,Salt,110000000,2010-07-21,293329073,100.0,en,Salt,6.3,3781,/ppXyhOe8UCEOrBRSYqE3SkHwrcR.jpg,"[28, 9648, 53]","['Action', 'Mystery', 'Thriller']","['English', 'Pусский', '한국어/조선말']","[11845, 5, 7295, 435]","['Wintergreen Productions', 'Columbia Pictures', 'Relativity Media', 'Di Bonaventura Pictures']","['', 'US', 'US', 'US']"
45612,PG-13,2011-04-01 00:00:00+00:00,tt0945513,Source Code,32000000,2011-03-30,147332697,93.0,en,Source Code,7.2,5469,/AtQDTlj3MFOXJd5C9OopaRo3rRo.jpg,"[53, 878, 9648]","['Thriller', 'Science Fiction', 'Mystery']",['English'],"[1557, 7460, 491]","['The Mark Gordon Company', 'Vendome Pictures', 'Summit Entertainment']","['US', '', 'US']"
44214,R,2010-12-03 00:00:00+00:00,tt0947798,Black Swan,13000000,2010-12-03,327803731,108.0,en,Black Swan,7.6,9875,/rH19vkjAzCZ0HIUvrgB3rowm68h.jpg,"[18, 53, 27]","['Drama', 'Thriller', 'Horror']","['English', 'Français', 'Italiano']","[444, 43, 10246, 7503]","['Dune Entertainment', 'Fox Searchlight Pictures', 'Cross Creek Pictures', 'Protozoa Pictures']","['US', 'US', 'US', 'US']"
22972,R,2010-03-11 00:00:00+00:00,tt0947810,Green Zone,100000000,2010-03-11,94882889,115.0,en,Green Zone,6.4,1438,/czFIaeukSxNEccysQeys1PCkuOG.jpg,"[10752, 28, 12, 18, 53]","['War', 'Action', 'Adventure', 'Drama', 'Thriller']","['English', 'العربية']","[33, 694, 7295, 10163, 1778]","['Universal Pictures', 'StudioCanal', 'Relativity Media', 'Working Title Films', 'Dentsu']","['US', 'FR', 'US', 'GB', 'JP']"
1930,PG-13,2012-07-03 00:00:00+00:00,tt0948470,The Amazing Spider-Man,215000000,2012-06-23,757930663,136.0,en,The Amazing Spider-Man,6.5,11826,/jIfkQNARYyERqRAq1p1c8xgePp4.jpg,"[28, 12, 14]","['Action', 'Adventure', 'Fantasy']",['English'],"[5, 7505, 326, 34]","['Columbia Pictures', 'Marvel Entertainment', 'Laura Ziskin Productions', 'Sony Pictures']","['US', 'US', '', 'US']"
37414,R,2010-04-27 00:00:00+00:00,tt0954947,The Killer Inside Me,13000000,2010-02-19,0,109.0,en,The Killer Inside Me,5.9,361,/lBzdn1llN54FuxnogyMJA299yEJ.jpg,"[80, 18, 53]","['Crime', 'Drama', 'Thriller']",['English'],"[163, 3572]","['Revolution Films', 'Indion Entertainment Group']","['GB', '']"
20662,PG-13,2010-05-14 00:00:00+00:00,tt0955308,Robin Hood,200000000,2010-05-12,310669540,140.0,en,Robin Hood,6.3,3082,/9NS5QGOfck24yL3bZqWeW06PgPC.jpg,"[28, 12, 18]","['Action', 'Adventure', 'Drama']","['English', 'Français', 'Український']","[1645, 33, 23, 7295]","['Scott Free Productions', 'Universal Pictures', 'Imagine Entertainment', 'Relativity Media']","['GB', 'US', 'US', 'US']"
251994,R,2014-03-14 00:00:00+00:00,tt0959306,Reach Me,5000000,2014-03-14,0,95.0,en,Reach Me,5.3,54,/tT7fdhSqSalLEZyo6bTHGlmNvb1.jpg,[18],['Drama'],['English'],"[18922, 38297]","['Windy Hill Pictures', 'Seraphim Films Inc.']","['', '']"
27022,PG,2010-07-13 00:00:00+00:00,tt0963966,The Sorcerer's Apprentice,150000000,2010-07-13,215283742,109.0,en,The Sorcerer's Apprentice,6.0,3493,/kffWPQfYLkjsoYEBlFpzqVoTfCV.jpg,"[14, 12, 28]","['Fantasy', 'Adventure', 'Action']",['English'],"[19097, 2, 130, 831, 8000]","['Junction Entertainment', 'Walt Disney Pictures', 'Jerry Bruckheimer Films', 'Saturn Films', 'Broken Road Productions']","['US', 'US', 'US', 'US', 'US']"
45317,R,2010-12-17 00:00:00+00:00,tt0964517,The Fighter,25000000,2010-12-17,93617009,116.0,en,The Fighter,7.3,2819,/jcQYWWi2y1vNsGlJJ2jNcFq0y1n.jpg,[18],['Drama'],['English'],[4],['Paramount'],['US']
60309,PG-13,2011-04-15 00:00:00+00:00,tt0968264,The Conspirator,25000000,2010-09-10,15478800,122.0,en,The Conspirator,6.6,277,/7oF9c8F9PfswtMAuodi6gMEttuo.jpg,"[80, 18, 36]","['Crime', 'Drama', 'History']",['English'],"[316, 7486]","['Wildwood Enterprises', 'American Film Company']","['US', '']"
44826,PG,2011-11-23 00:00:00+00:00,tt0970179,Hugo,170000000,2011-11-22,185770160,126.0,en,Hugo,7.1,4962,/eSYoAGYUygIpnGGd3HyqsvIzgdT.jpg,"[12, 18, 10751]","['Adventure', 'Drama', 'Family']",['English'],"[4, 2691, 3281]","['Paramount', 'Infinitum Nihil', 'GK Films']","['US', 'US', 'GB']"
39451,PG-13,2010-12-21 00:00:00+00:00,tt0970866,Little Fockers,100000000,2010-12-21,310650585,98.0,en,Little Fockers,5.6,2254,/90mwPRNMmX9RUGVgKMJMJNQnYX8.jpg,"[35, 10749]","['Comedy', 'Romance']",['English'],"[33, 4, 7295, 11391, 2242, 7]","['Universal Pictures', 'Paramount', 'Relativity Media', 'Tribeca Productions', 'Everyman Pictures', 'DreamWorks Pictures']","['US', 'US', 'US', 'US', 'US', 'US']"
141052,PG-13,2017-11-17 00:00:00+00:00,tt0974015,Justice League,300000000,2017-11-15,657924295,120.0,en,Justice League,6.2,9099,/eifGNCSDuxJeS1loAXil5bIGgvC.jpg,"[28, 12, 14, 878]","['Action', 'Adventure', 'Fantasy', 'Science Fiction']",['English'],"[429, 9993, 41624, 9995, 507, 102618, 444, 174, 128064, 8582, 9996]","['DC Comics', 'DC Entertainment', 'RatPac-Dune Entertainment', 'Cruel & Unusual Films', 'Atlas Entertainment', 'Lensbern Productions', 'Dune Entertainment', 'Warner Bros. Pictures', 'DC Films', 'The Canadian Film or Video Production Tax Credit (CPTC)', 'Syncopy']","['US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'CA', 'GB']"
23629,PG-13,2011-03-25 00:00:00+00:00,tt0978764,Sucker Punch,82000000,2011-03-24,89792502,110.0,en,Sucker Punch,6.1,3188,/8oBc33JEnYm3rqPIwGtQXQbP96j.jpg,"[28, 14, 53]","['Action', 'Fantasy', 'Thriller']","['English', 'Deutsch']","[923, 22119, 174, 9995]","['Legendary Entertainment', 'Lennox House Films', 'Warner Bros. Pictures', 'Cruel & Unusual Films']","['US', '', 'US', 'US']"
41382,PG-13,2010-08-20 00:00:00+00:00,tt0979434,Lottery Ticket,0,2010-08-20,0,99.0,en,Lottery Ticket,5.6,114,/a9obf3fnbUW13xOrvNlaH3y3EJL.jpg,[35],['Comedy'],['English'],"[49966, 2780]","['Sweepstake Productions', 'Cube Vision']","['', 'US']"
10140,PG,2010-12-10 00:00:00+00:00,tt0980970,The Chronicles of Narnia: The Voyage of the Dawn Treader,155000000,2010-12-08,415686217,113.0,en,The Chronicles of Narnia: The Voyage of the Dawn Treader,6.4,3875,/pP27zlm9yeKrCeDZLFLP2HKELot.jpg,"[12, 10751, 14]","['Adventure', 'Family', 'Fantasy']",['English'],"[10221, 444, 711]","['Walden Media', 'Dune Entertainment', 'Fox 2000 Pictures']","['US', 'US', 'US']"
17578,PG,2011-12-20 00:00:00+00:00,tt0983193,The Adventures of Tintin,130000000,2011-10-25,371940071,107.0,en,The Adventures of Tintin,6.8,3763,/iXzfrdOYh0XmdjREIrZuU8sGHg6.jpg,"[12, 16, 9648]","['Adventure', 'Animation', 'Mystery']",['English'],"[4, 5, 11, 56, 2348, 9169, 862, 7]","['Paramount', 'Columbia Pictures', 'WingNut Films', 'Amblin Entertainment', 'Nickelodeon Movies', 'Hemisphere Media Capital', 'The Kennedy/Marshall Company', 'DreamWorks Pictures']","['US', 'US', 'NZ', 'US', 'US', '', 'US', 'US']"
23631,R,2010-09-03 00:00:00+00:00,tt0985694,Machete,20000000,2010-09-01,44093316,105.0,en,Machete,6.3,2199,/vGj1DyvHPNVBXABOD636of1DaG8.jpg,"[28, 35, 53]","['Action', 'Comedy', 'Thriller']","['English', 'Español']","[444, 10808, 25, 10807]","['Dune Entertainment', 'Overnight Films', '20th Century Fox', 'Troublemaker Studios']","['US', '', 'US', 'US']"
22971,PG-13,2010-02-04 00:00:00+00:00,tt0989757,Dear John,25000000,2010-02-04,114977104,115.0,en,Dear John,6.8,3138,/guSvICQojnbrWKQCACI451ZS342.jpg,"[18, 10749, 10752]","['Drama', 'Romance', 'War']",['English'],[3287],['Screen Gems'],['US']
40805,PG-13,2011-01-13 00:00:00+00:00,tt0990407,The Green Hornet,120000000,2011-01-12,227817248,119.0,en,The Green Hornet,5.5,2229,/rTU8mxFJasWIiG73GTmwHQy24Ir.jpg,"[28, 80, 35]","['Action', 'Crime', 'Comedy']","['English', '普通话']","[333, 6733, 34]","['Original Film', 'Reliance Big Entertainment', 'Sony Pictures']","['US', '', 'US']"
50456,PG-13,2011-04-08 00:00:00+00:00,tt0993842,Hanna,30000000,2011-04-07,63782078,111.0,en,Hanna,6.6,2253,/y6eUw7NBngM8lzygVjLUVAYsh8e.jpg,"[28, 53, 12]","['Action', 'Thriller', 'Adventure']","['English', 'Français', 'Deutsch', 'Italiano', 'العربية', 'Español']","[10146, 14684, 21439, 23919]","['Focus Features', 'Neunte Babelsberg Film', 'Holleran Company', 'Sechzehnte Babelsberg Film']","['US', '', '', '']"
106646,R,2013-12-25 00:00:00+00:00,tt0993846,The Wolf of Wall Street,100000000,2013-12-25,392000694,180.0,en,The Wolf of Wall Street,8.0,15267,/sOxr33wnRuKazR9ClHek73T8qnK.jpg,"[80, 18, 35]","['Crime', 'Drama', 'Comedy']","['English', 'Français']","[14654, 4, 19177, 562, 23243]","['EMJAG Productions', 'Paramount', 'Red Granite Pictures', 'Appian Way', 'Sikelia Productions']","['', 'US', '', 'US', 'US']"
